Flip Test is used --- False
Turning on evaluation mode...
Loading weight ... TrainedModels/Baseline_alt.pth
Using metric-base binary for evaluation!
Video level evaluation mode: True
Dataset loading time --- 33.268240451812744
Inferencing time --- 177.58253526687622
Inferencing time --- 180.13679575920105
Inferencing time --- 180.29619240760803
Inferencing time --- 180.4279501438141
Inferencing time --- 181.3944056034088
Inferencing time --- 181.5255012512207
Inferencing time --- 188.79996013641357
Inferencing time --- 190.62862920761108
Inferencing time --- 191.8528504371643
Inferencing time --- 191.9957594871521
Inferencing time --- 192.13904190063477
Inferencing time --- 193.85715103149414
Inferencing time --- 193.983500957489
Inferencing time --- 201.09672594070435
Inferencing time --- 202.54986786842346
Inferencing time --- 203.55334949493408
Inferencing time --- 203.6803376674652
Inferencing time --- 203.80587482452393
Inferencing time --- 205.69793796539307
Inferencing time --- 205.82540845870972
Inferencing time --- 213.26988434791565
Inferencing time --- 214.72855591773987
Inferencing time --- 214.8663351535797
Inferencing time --- 215.0045883655548
Inferencing time --- 215.13460683822632
Inferencing time --- 217.1804976463318
Inferencing time --- 217.350741147995
Inferencing time --- 225.1849250793457
Inferencing time --- 226.9959602355957
Inferencing time --- 227.13944840431213
Inferencing time --- 227.33982825279236
Inferencing time --- 227.46716237068176
Inferencing time --- 229.48272156715393
Inferencing time --- 229.64647722244263
Inferencing time --- 237.07585167884827
Inferencing time --- 240.18470454216003
Inferencing time --- 240.34102821350098
Inferencing time --- 240.4944202899933
Inferencing time --- 240.61854314804077
Inferencing time --- 241.51503157615662
Inferencing time --- 241.6413779258728
Inferencing time --- 249.70605278015137
Inferencing time --- 252.20416378974915
Inferencing time --- 252.75136280059814
Inferencing time --- 252.88848853111267
Inferencing time --- 253.02016925811768
Inferencing time --- 253.75683641433716
Inferencing time --- 253.8868374824524
Inferencing time --- 261.2379939556122
Inferencing time --- 263.5414836406708
Inferencing time --- 267.13183879852295
Inferencing time --- 267.29933524131775
Inferencing time --- 267.44500946998596
Inferencing time --- 267.572265625
Inferencing time --- 267.69942688941956
Inferencing time --- 273.5854797363281
Inferencing time --- 275.34850907325745
Inferencing time --- 278.9315719604492
Inferencing time --- 279.09274435043335
Inferencing time --- 279.2443926334381
Inferencing time --- 279.37319231033325
Inferencing time --- 279.506689786911
Inferencing time --- 286.350359916687
Inferencing time --- 286.5886867046356
Inferencing time --- 290.66921377182007
Inferencing time --- 290.83567476272583
Inferencing time --- 290.97003650665283
Inferencing time --- 291.0987148284912
Inferencing time --- 291.2270312309265
Inferencing time --- 298.68453907966614
Inferencing time --- 298.8525867462158
Inferencing time --- 302.50963616371155
Inferencing time --- 302.676394701004
Inferencing time --- 302.8093192577362
Inferencing time --- 302.93915486335754
Inferencing time --- 303.0716540813446
Inferencing time --- 310.6593062877655
Inferencing time --- 310.8235297203064
Inferencing time --- 314.7927210330963
Inferencing time --- 314.9570415019989
Inferencing time --- 315.0873906612396
Inferencing time --- 315.21269035339355
Inferencing time --- 315.33996415138245
Inferencing time --- 322.35247802734375
Inferencing time --- 323.05470848083496
Inferencing time --- 327.5324923992157
Inferencing time --- 327.70046377182007
Inferencing time --- 327.84902572631836
Inferencing time --- 327.97813963890076
Inferencing time --- 328.1093361377716
Inferencing time --- 333.8314564228058
Inferencing time --- 335.95436692237854
Inferencing time --- 339.687735080719
Inferencing time --- 339.8498511314392
Inferencing time --- 339.9829225540161
Inferencing time --- 340.1093044281006
Inferencing time --- 340.2423858642578
Inferencing time --- 345.1575915813446
Inferencing time --- 352.2350490093231
Inferencing time --- 352.4026141166687
Inferencing time --- 353.0870518684387
Inferencing time --- 353.2106158733368
Inferencing time --- 353.3374111652374
Inferencing time --- 353.4664628505707
Inferencing time --- 357.3979334831238
Inferencing time --- 363.8424062728882
Inferencing time --- 364.2605035305023
Inferencing time --- 364.42162823677063
Inferencing time --- 364.56880235671997
Inferencing time --- 364.6968822479248
Inferencing time --- 364.8293299674988
Inferencing time --- 369.54103660583496
Inferencing time --- 382.1625106334686
Inferencing time --- 382.33039355278015
Inferencing time --- 382.47731280326843
Inferencing time --- 382.60720682144165
Inferencing time --- 382.7368381023407
Inferencing time --- 382.86646914482117
Inferencing time --- 382.995299577713
Inferencing time --- 394.28980684280396
Inferencing time --- 394.45801305770874
Inferencing time --- 394.5859444141388
Inferencing time --- 394.7121901512146
Inferencing time --- 394.8418231010437
Inferencing time --- 394.9704701900482
Inferencing time --- 395.10022711753845
Inferencing time --- 406.8164384365082
Inferencing time --- 406.98424434661865
Inferencing time --- 407.1357409954071
Inferencing time --- 407.2638087272644
Inferencing time --- 407.3918995857239
Inferencing time --- 407.5204539299011
Inferencing time --- 407.648042678833
Inferencing time --- 418.78021574020386
Inferencing time --- 418.9390711784363
Inferencing time --- 429.02025270462036
Inferencing time --- 429.1789309978485
Inferencing time --- 429.31253957748413
Inferencing time --- 429.4420676231384
Inferencing time --- 429.57070565223694
Inferencing time --- 430.87261986732483
Inferencing time --- 430.9982268810272
Inferencing time --- 440.1517524719238
Inferencing time --- 441.5672161579132
Inferencing time --- 441.7081995010376
Inferencing time --- 441.84368801116943
Inferencing time --- 441.9733293056488
Inferencing time --- 442.6241171360016
Inferencing time --- 442.75263833999634
Inferencing time --- 451.94681453704834
Inferencing time --- 453.4410457611084
Inferencing time --- 453.5973000526428
Inferencing time --- 453.73629808425903
Inferencing time --- 453.86292243003845
Inferencing time --- 453.99137902259827
Inferencing time --- 454.12140679359436
Inferencing time --- 465.20696926116943
Inferencing time --- 465.6410050392151
Inferencing time --- 465.8028099536896
Inferencing time --- 465.9470205307007
Inferencing time --- 466.0776951313019
Inferencing time --- 466.2062427997589
Inferencing time --- 466.3340117931366
Inferencing time --- 478.33469891548157
Inferencing time --- 478.50184297561646
Inferencing time --- 478.64291167259216
Inferencing time --- 478.76826763153076
Inferencing time --- 478.89883184432983
Inferencing time --- 479.0227515697479
Inferencing time --- 479.15256524086
Inferencing time --- 490.0697648525238
Inferencing time --- 490.22663021087646
Inferencing time --- 490.3820390701294
Inferencing time --- 490.50869035720825
Inferencing time --- 490.63732981681824
Inferencing time --- 490.7660002708435
Inferencing time --- 490.89796447753906
Inferencing time --- 503.9603726863861
Inferencing time --- 504.12828278541565
Inferencing time --- 504.2764849662781
Inferencing time --- 504.40664982795715
Inferencing time --- 504.5356614589691
Inferencing time --- 504.66410303115845
Inferencing time --- 504.7934663295746
Inferencing time --- 516.3012270927429
Inferencing time --- 516.4659154415131
Inferencing time --- 516.6014235019684
Inferencing time --- 516.724264383316
Inferencing time --- 516.8529872894287
Inferencing time --- 516.9809885025024
Inferencing time --- 517.1115336418152
Inferencing time --- 527.5466575622559
Inferencing time --- 527.7078952789307
Inferencing time --- 527.8368246555328
Inferencing time --- 527.966677904129
Inferencing time --- 528.09690284729
Inferencing time --- 528.2228865623474
Inferencing time --- 528.3568298816681
Inferencing time --- 539.291529417038
Inferencing time --- 539.4590041637421
Inferencing time --- 539.6059613227844
Inferencing time --- 539.7350573539734
Inferencing time --- 539.8641355037689
Inferencing time --- 539.992026090622
Inferencing time --- 540.1195220947266
Inferencing time --- 551.5112216472626
Inferencing time --- 551.6788561344147
Inferencing time --- 551.8305923938751
Inferencing time --- 551.9590451717377
Inferencing time --- 552.0868744850159
Inferencing time --- 552.215181350708
Inferencing time --- 552.3468668460846
Inferencing time --- 565.3104591369629
Inferencing time --- 565.4668266773224
Inferencing time --- 565.6057744026184
Inferencing time --- 565.7361755371094
Inferencing time --- 565.8652989864349
Inferencing time --- 565.9945645332336
Inferencing time --- 566.123441696167
Inferencing time --- 577.000216960907
Inferencing time --- 577.1678388118744
Inferencing time --- 577.31724858284
Inferencing time --- 577.4489135742188
Inferencing time --- 577.5838770866394
Inferencing time --- 577.7075483798981
Inferencing time --- 577.8383593559265
Inferencing time --- 589.1241445541382
Inferencing time --- 589.2892446517944
Inferencing time --- 589.4217376708984
Inferencing time --- 589.549738407135
Inferencing time --- 589.6775238513947
Inferencing time --- 589.8054513931274
Inferencing time --- 589.9345505237579
Inferencing time --- 601.6784098148346
Inferencing time --- 601.8462197780609
Inferencing time --- 601.9999151229858
Inferencing time --- 602.1274747848511
Inferencing time --- 602.2555701732635
Inferencing time --- 602.3834052085876
Inferencing time --- 605.6320481300354
Inferencing time --- 614.859564781189
Inferencing time --- 615.018928527832
Inferencing time --- 615.1545007228851
Inferencing time --- 615.2796823978424
Inferencing time --- 615.4093408584595
Inferencing time --- 615.5369734764099
Inferencing time --- 617.3923828601837
Inferencing time --- 626.9079115390778
Inferencing time --- 627.0703945159912
Inferencing time --- 627.2004148960114
Inferencing time --- 627.330935716629
Inferencing time --- 627.4580678939819
Inferencing time --- 627.5884032249451
Inferencing time --- 629.3487570285797
Inferencing time --- 638.6802222728729
Inferencing time --- 638.8474249839783
Inferencing time --- 638.9824597835541
Inferencing time --- 639.1114346981049
Inferencing time --- 639.2387473583221
Inferencing time --- 639.3656942844391
Inferencing time --- 641.5957834720612
Inferencing time --- 651.0349111557007
Inferencing time --- 653.3876729011536
Inferencing time --- 653.5485877990723
Inferencing time --- 653.6788954734802
Inferencing time --- 653.8125326633453
Inferencing time --- 653.9365842342377
Inferencing time --- 654.0653123855591
Inferencing time --- 663.2836990356445
Inferencing time --- 664.820885181427
Inferencing time --- 664.9752459526062
Inferencing time --- 665.104724407196
Inferencing time --- 665.2315740585327
Inferencing time --- 665.3618977069855
Inferencing time --- 665.7414088249207
Inferencing time --- 675.035581111908
Inferencing time --- 676.6333923339844
Inferencing time --- 676.7623965740204
Inferencing time --- 676.8905141353607
Inferencing time --- 677.0183987617493
Inferencing time --- 677.1450352668762
Inferencing time --- 677.5902740955353
Inferencing time --- 687.3487334251404
Inferencing time --- 688.5665798187256
Inferencing time --- 688.7047708034515
Inferencing time --- 688.8397195339203
Inferencing time --- 688.9705104827881
Inferencing time --- 689.0968282222748
Inferencing time --- 690.2573232650757
Inferencing time --- 731.7220568656921
Inferencing time --- 731.8876602649689
Inferencing time --- 732.0399918556213
Inferencing time --- 732.1676585674286
Inferencing time --- 732.2975034713745
Inferencing time --- 732.4242558479309
Inferencing time --- 732.5559186935425
Inferencing time --- 743.9714820384979
Inferencing time --- 744.1387679576874
Inferencing time --- 744.2914900779724
Inferencing time --- 744.4204344749451
Inferencing time --- 744.551680803299
Inferencing time --- 744.6780989170074
Inferencing time --- 744.8070216178894
Inferencing time --- 755.3433122634888
Inferencing time --- 755.5059957504272
Inferencing time --- 755.6339206695557
Inferencing time --- 755.7647891044617
Inferencing time --- 755.8926920890808
Inferencing time --- 756.0249218940735
Inferencing time --- 756.1528923511505
Inferencing time --- 767.3282377719879
Inferencing time --- 767.4956061840057
Inferencing time --- 767.6295456886292
Inferencing time --- 767.7580330371857
Inferencing time --- 767.8863832950592
Inferencing time --- 768.015543460846
Inferencing time --- 768.1429371833801
Inferencing time --- 779.1064209938049
Inferencing time --- 779.2741582393646
Inferencing time --- 779.4230098724365
Inferencing time --- 779.5508363246918
Inferencing time --- 779.6784896850586
Inferencing time --- 779.8102521896362
Inferencing time --- 779.9353969097137
Inferencing time --- 790.6860013008118
Inferencing time --- 790.8411910533905
Inferencing time --- 790.9793772697449
Inferencing time --- 791.1089651584625
Inferencing time --- 791.2419559955597
Inferencing time --- 791.3679389953613
Inferencing time --- 791.4957056045532
Inferencing time --- 802.4934136867523
Inferencing time --- 802.6594622135162
Inferencing time --- 802.7846326828003
Inferencing time --- 802.9180755615234
Inferencing time --- 803.0428986549377
Inferencing time --- 803.1732816696167
Inferencing time --- 803.3000645637512
Inferencing time --- 813.6910328865051
Inferencing time --- 813.8623559474945
Inferencing time --- 813.9985256195068
Inferencing time --- 814.1228301525116
Inferencing time --- 814.2508225440979
Inferencing time --- 814.377836227417
Inferencing time --- 814.5062420368195
Inferencing time --- 842.2866489887238
Inferencing time --- 842.4449145793915
